"date";"from";"text"
"2021-05-15T08:46:00";"Waarheid, Eindtijd & Profetie";"Rellende palestijnen in Jaffa vannacht."
"2021-05-15T08:47:05";"Waarheid, Eindtijd & Profetie";"Israëlische soldaten en politie worden beschoten met zwaar vuurwerk door palestijnen."
"2021-05-15T09:55:58";"Waarheid, Eindtijd & Profetie";"list(""Beste mensen , na heel lang te hebben gewacht op de release van ThirdAdam3 is het nu eindelijk zover!! Afgelopen nacht is in Amerika de 2 uur durende bijbel docu in première gegaan.\n\nVeel plezier bij het kijken en zoek een mooi moment uit om hem te kijken met <U+0001F37F>en <U+0001F964>. ‘The rise of the divine feminine’\n\n"", list(type = ""link"", text = ""https://youtu.be/_f8fotz5GUo""), """")"
"2021-05-15T11:00:02";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://www.rt.com/news/523880-turkey-erdogan-israel-terrorist-state/"")"
"2021-05-15T11:08:05";"Waarheid, Eindtijd & Profetie";"Bovenstaand artikel: Turkse dictator Erdogan voelt zich diep geraakt in zijn islamitische hart nu hij heeft gezien dat de IDF op een zeer tactische manier de gevechtskracht van Hamas heeft gereduceerd. Intern in de Turkse regering is er het verlangen om een Turkse troepenmacht naar Gaza en Jeruzalem te sturen. As we speak zijn Egypte en Turkije al bezig hun verslechterde relatie te verbeteren. Voor de Turken een manier om dan Turkse troepen via Egypte, de Gaza strook binnen te loodsen. Binnenkort zal hij zijn wens in vervulling zien gaan als hij samen met Rusland en Iran zal optrekken naar Israël (Ezechiel 38) maar dat die wens ook tot de Turkse ondergang leidt , dat heeft hij niet door. Als hij Ezechiel zou lezen , zou hij er vast vanaf zien."
"2021-05-15T11:14:32";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto: Deze moskee werd gister geraakt door de Israëlische Luchtmacht. Binnen zaten geen biddende moslims, maar Hamasstrijders met raketten en lanceer installaties. In dat geval een legitiem doelwit. De lijken die uit het puin werden gehaald werden door de media als onschuldige vredelievende moslims opgevoerd die aan het bidden waren. De pers ging er gretig mee aan de haal."
"2021-05-15T11:16:06";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://youtube.com/shorts/F_EeVYqelvE?feature=share"")"
"2021-05-15T11:17:30";"Waarheid, Eindtijd & Profetie";"Bovenstaande update van Pastor Jack Hibbs getiteld: ‘ Nu het einde steeds dichterbij komt’ Heb je het al goed gemaakt met Jezus?"
"2021-05-15T11:28:01";"Waarheid, Eindtijd & Profetie";"list(""Dagelijkse prophecy update met de laatste ontwikkelingen in de wereld: Er is een grote toename van antisemitisme in de wereld. In Amerika begint het ook ernstige vormen aan te nemen onder de regering van Joe Biden waarin vele links-radicale anti Israël mensen hun zitting hebben. Een voorganger luidt de noodklok, China niet onder de indruk van Amerika’s militaire macht en het conflict in Gaza.\n\n\n"", list(type = ""link"", text = ""https://youtu.be/KKxMGV6TotI""), """")"
"2021-05-15T11:31:00";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://www.i24news.tv/en/news/israel/diplomacy-defense/1621018520-3-rockets-fired-from-syria-toward-israel"")"
"2021-05-15T11:34:35";"Waarheid, Eindtijd & Profetie";"Bovenstaand artikel: Gister werden er ook 3 raketten op Israël afgevuurd vanuit Syrië. De bedoeling heeft een symbolische achtergrond. Men wil de palestijnen laten zien “Kijk wij hebben ook wat gedaan” we staan achter jullie. De raketten kwamen terecht in open terrein."
"2021-05-15T11:36:32";"Waarheid, Eindtijd & Profetie";"The support that is coming from India is just incredible. It touches my heart to know we have family in India. <U+0001F1EE><U+0001F1F1><U+0001F1EE><U+0001F1F3>"
"2021-05-15T11:36:54";"Waarheid, Eindtijd & Profetie";"Israël krijgt veel steunbetuigingen uit India!"
"2021-05-15T11:39:06";"Waarheid, Eindtijd & Profetie";"Nieuwe demonstraties in Jordanië aan de grens met Israël. De Jordaanse politie treed op."
"2021-05-15T11:41:47";"Waarheid, Eindtijd & Profetie";"Er zijn vanaf maandag zo’n 2300 raketten op Israël afgeschoten."
"2021-05-15T11:43:12";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://www.i24news.tv/en/news/international/middle-east/1621069563-top-palestinian-official-no-arab-leaders-have-contacted-abbas-since-outbreak-of-violence"")"
"2021-05-15T11:44:21";"Waarheid, Eindtijd & Profetie";"Abbas heeft nog geen enkel telefoontje van Arabische leiders ontvangen met steunbetuigingen.. Opmerkelijk?"
"2021-05-15T13:07:34";"Waarheid, Eindtijd & Profetie";"30 raketten zojuist afgevuurd op Ramat Gan in Israël, met een paar treffers."
"2021-05-15T13:09:26";"Waarheid, Eindtijd & Profetie";"Een brandstof opslag in Asdod werd zojuist geraakt door een Hamas raket."
"2021-05-15T13:13:21";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://www.rtlnieuws.nl/nieuws/video/video/5231141/ruim-100-aanhoudingen-na-pro-palestijnse-demonstratie-utrecht"")"
"2021-05-15T14:07:18";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto’s: Hamas raakte een Arabisch dorp in Samaria met hun raketten.."
"2021-05-15T14:09:11";"Waarheid, Eindtijd & Profetie";"Video boven: de bewoners van dit Arabische dorp in Samaria, prezen vervolgens Hamas dat ze geraakt waren. Blijkbaar zien ze het toch als een stuk Israël.."
"2021-05-15T14:11:02";"Waarheid, Eindtijd & Profetie";"Strandgangers in Israël moesten zojuist weer dekking zoeken!"
"2021-05-15T14:32:52";"Waarheid, Eindtijd & Profetie";"Daar gaat weer een hoge Hamasflat met kantoren van Al Jazeera erin."
"2021-05-15T14:34:51";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""http://ch7.io/cbkWK"")"
"2021-05-15T14:35:47";"Waarheid, Eindtijd & Profetie";"Een open brief aan de Israëlische Arabieren, danwel palestijnen. Prachtig verwoord!"
"2021-05-15T14:45:00";"Waarheid, Eindtijd & Profetie";"list(""Ingewikkelde materie... \nvoor degenen die goed onderlegd zijn in Engels, leuk om te bekijken. De wetenschap doet onderzoek naar ‘het leven na de dood’ en voeren veel experimenten uit met hersenactiviteit van  dode mensen, maar ze geven ook geest verruimende middelen aan levende mensen zoals DMT EN LSD. De conclusies wijzen op leven na de dood op andere locaties. Tussen de regels hoor je dat proefpersonen nooit weer de oude zijn geworden (demonische belasting) en dat onderzoekers hun projecten stopzetten omdat ze de data "", 
    list(type = ""bot_command"", text = ""/uitkomsten""), "" niet meer konden handelen. \n\nAls je wil weten of er leven na de dood is neem dan de HERE Jezus Christus aan als je Heer!!\n\n"", list(type = ""link"", text = ""https://youtu.be/QktKON3w_Ls""), """")"
"2021-05-15T18:26:40";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: 2 raketten troffen deze straat + gebouw in Ramat Gan. De raketten gebruikt zijn van een nieuwer Iraans type. Meer reikweidte en meer explosieven."
"2021-05-15T18:38:39";"Waarheid, Eindtijd & Profetie";"The Lebanese border short time ago"
"2021-05-15T18:39:23";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto’s: Libanese palestijnen bestormen de grens met Israël."
"2021-05-15T18:58:54";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: Libanese leger jaagt eindelijk de ‘grensbestormers’ weg."
"2021-05-15T19:56:30";"Waarheid, Eindtijd & Profetie";"RTL- verslaggever Olaf Koens heeft me geblokkeerd op Twitter. Ik had gereageerd op een post tav de “uitzetting van palestijnen uit huizen in Oost -Jeruzalem. Veel andere twitteraars vroegen mij om meer informatie. Nadat ik het verhaal aan hun had uitgelegd werd ik geblokkeerd door de heer Koens."
"2021-05-15T20:01:29";"Waarheid, Eindtijd & Profetie";"Olaf Koens vermeldde verder in zijn Twitter feed dat hij ‘ moe was van al die domme mensen uit Appelscha , die beter dan hem wisten waar Hamas zich zou verschansen’ hier doelend op het flatgebouw in Gaza waar ook persbureau Al Jazeera in zat. Dit was geen Hamas gebouw, maar hier legde Israël doelbewust het zwijgen op aan de “neutrale pers”  Ja ja  Olaf.. Hoogmoed en links activisme zijn de vruchten van onze pers."
"2021-05-15T20:05:57";"Waarheid, Eindtijd & Profetie";"Demonstratie in Londen tegen Israël. Demonstranten schreeuwen “ Dood aan Israël “ en Khaybar Khaybar, wat refereert aan grote slachtingen die moslims aanrichten op joden rond 628 na Christus. “Let op joden, mohammeds leger komt eraan”. En dit in Europa.."
"2021-05-15T22:18:10";"Waarheid, Eindtijd & Profetie";"list(""If you want to understand the depth of the Palestinian deception please watch this message\n "", list(type = ""link"", text = ""https://youtu.be/f85M-k6inDA""))"
"2021-05-15T23:32:06";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5231216/steeds-meer-nederlanders-klaar-met-israel"")"
"2021-05-15T23:36:21";"Waarheid, Eindtijd & Profetie";"Nodeloos er aan toe te voegen dat de media hieraan de grootste bijdrage levert door hun zeer anti-Israël berichtgeving. Het woord Televisie oftewel Television kan je opsplitsen in 3 delen:

Tell- A -Vision

Vertel- een- Visie

Wiens visie er wordt verteld is de belangrijkste vraag hierin."
"2021-05-15T23:50:22";"Waarheid, Eindtijd & Profetie";"<U+0001F6A8> This is not Star Wars, this is the Iron Dome intercepting rockets above Israeli city of Ashdod.

Iron Dome is literally saving our lives in Israel."
"2021-05-15T23:50:52";"Waarheid, Eindtijd & Profetie";"Asdod wordt op dit moment weer flink onder vuur genomen."
"2021-05-16T09:52:18";"Waarheid, Eindtijd & Profetie";"Zo zag de lucht boven Gaza eruit vannacht toen Israël terug reageerde op de massa’s raketten die Hamas eerder die avond op Tel Aviv had afgeschoten."
"2021-05-16T09:55:05";"Waarheid, Eindtijd & Profetie";"Kijk eens wat tevoorschijn komt vanonder een weg die was gebombardeerd?  Onder een weg? Jazeker er liep een Hamas tunnel onder deze weg, dus geen burger maar een Hamas strijder."
"2021-05-16T09:57:52";"Waarheid, Eindtijd & Profetie";"Nog steeds van toepassing vandaag."
"2021-05-16T09:59:01";"Waarheid, Eindtijd & Profetie";"Mooie tekening gemaakt door Iron Dome<U+0001F1EE><U+0001F1F1>"
"2021-05-16T10:15:27";"Waarheid, Eindtijd & Profetie";"Iron Dome aan het werk"
"2021-05-16T10:16:52";"Waarheid, Eindtijd & Profetie";"Het huis van Hamas- leider  Yahjah Sinwar gebombardeerd."
"2021-05-16T10:19:33";"Waarheid, Eindtijd & Profetie";"Hamas raket raakte Israëlische snelweg."
"2021-05-16T10:53:36";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://twitter.com/realnewsil/status/1393825184809897987?s=28"")"
"2021-05-16T10:55:52";"Waarheid, Eindtijd & Profetie";"Video boven: Olaf Koens en andere journalisten schreeuwen moord en brand dat hun collega’s in Gaza ternauwernood uit het Media gebouw van AP en Al Jazeera konden ontsnappen voor het werd gebombardeerd.. bekijk de video boven en bekijk de beelden en oordeel zelf."
"2021-05-16T12:48:36";"Waarheid, Eindtijd & Profetie";"Een kaart bedoeld voor iedereen die denkt dat Palestina een land is wat ooit heeft bestaan."
"2021-05-16T13:02:05";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://www.jns.org/sheikh-jarrah-a-legal-background/"")"
"2021-05-16T13:03:24";"Waarheid, Eindtijd & Profetie";"Bovenstaande artikel legt uit waarom er Arabieren uit hun huis worden gezet in Oost Jeruzalem. De waarheid is anders dan hoe de media het spint."
"2021-05-16T13:16:00";"Waarheid, Eindtijd & Profetie";"list(""Pastor Tom Hughes bespreekt een aantal profetieën die op het punt staan vervuld te kunnen worden.\n\n"", list(type = ""link"", text = ""https://youtu.be/Ji-_2N2vDOs""), """")"
"2021-05-16T13:20:23";"Waarheid, Eindtijd & Profetie";"<U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F> Bid voor IDF ‘s bevelhebber Aviv Kochavi die 24hr per dag voor de veiligheid van Israelis moet zorgen en voor het tegenovergestelde bij de Hamas terroristen."
"2021-05-16T13:42:45";"Waarheid, Eindtijd & Profetie";"list(""Bovenstaande video: Israëlische piloten breken aanval af vanwege kinderen bij het doelwit. "", list(type = ""hashtag"", text = ""#meestmorelelegerterwereld""), ""<U+0001F1EE><U+0001F1F1>"")"
"2021-05-16T19:11:27";"Waarheid, Eindtijd & Profetie";"Video boven: In Ontario Canada wordt een oudere Joodse man gelyncht door Arabieren. Haat haat en nog eens haat."
"2021-05-16T19:12:35";"Waarheid, Eindtijd & Profetie";"Video boven: schade aan een Joods huis door Hamas raket."
"2021-05-16T19:14:33";"Waarheid, Eindtijd & Profetie";"list(""Video boven: 6 gewonden in Jeruzalem toen een Palestijn met zijn auto op joden inreed. "", list(type = ""hashtag"", text = ""#carramming""))"
"2021-05-16T19:15:05";"Waarheid, Eindtijd & Profetie";"The Prime Minister of the UK, Boris Johnson, expresses support for the Jewish people and stands against Antisemitism. THANK YOU! <U+0001F1EE><U+0001F1F1><U+0001F1EC><U+0001F1E7>"
"2021-05-16T19:16:46";"Waarheid, Eindtijd & Profetie";"Bovenstaande verklaring t.a.v. joden die het zwaar te verduren hebben in Engeland. Islamitische immigratie maakt elk land tot een haat fabriek."
"2021-05-16T19:18:19";"Waarheid, Eindtijd & Profetie";"Dat Hamas marine boten had wist ik niet... Maar ze zijn ze nu kwijt!"
"2021-05-16T19:19:07";"Waarheid, Eindtijd & Profetie";"Video boven: Hamas raket treft synagoge"
"2021-05-16T19:21:15";"Waarheid, Eindtijd & Profetie";"Boven : De stad Ashkelon heeft het zwaar te verduren gehad met een aantal directe treffers."
"2021-05-16T19:23:24";"Waarheid, Eindtijd & Profetie";"Schokkende beelden: deze video laat de aanslag van de Palestijn zien die met zijn auto op mensen inreed."
"2021-05-16T19:30:12";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: in het noorden van Israël stortte de balustrade van een synagoge in. Er vielen 2 doden."
"2021-05-16T19:32:27";"Waarheid, Eindtijd & Profetie";"Video boven: in de tussentijd loopt de onbetwiste leider van Hamas Ismael Haniyeh zonder zorgen rond in Qatar waar hij door zijn sponsors wordt toegejuicht als held."
"2021-05-16T20:56:39";"Waarheid, Eindtijd & Profetie";"Foto boven: inwoners van Urk laten hun solidariteit voor Israël zien.<U+0001F1EE><U+0001F1F1><U+0001F1EE><U+0001F1F1><U+0001F1EE><U+0001F1F1>"
"2021-05-16T20:57:13";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://youtu.be/vKFqa39S2ok"")"
"2021-05-16T20:57:57";"Waarheid, Eindtijd & Profetie";"Amir Tsarfati heeft vanavond een prachtige update gegeven over de situatie in Israël nu."
"2021-05-16T22:44:51";"Waarheid, Eindtijd & Profetie";"list(""Prime Minister Netanyahu defends Israel in an interview with CBS. "", list(type = ""hashtag"", text = ""#Israel""), "" "", list(type = ""link"", text = ""https://www.youtube.com/watch?v=gql9Wba1ptc""))"
"2021-05-16T22:45:36";"Waarheid, Eindtijd & Profetie";"Netanyahu verdedigt Israël op het Amerikaanse CBS news."
"2021-05-16T22:46:44";"Waarheid, Eindtijd & Profetie";"Video boven: een invloedrijke Hamas familie raakt zijn huis kwijt."
"2021-05-16T22:52:29";"Waarheid, Eindtijd & Profetie";"Video boven: Aanhouding in Londen van antisemitische palestijnen die schreeuwend over de straten reden. “Kill the Jews”"
"2021-05-16T23:01:39";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://youtu.be/RjwdLaefniw"")"
"2021-05-16T23:05:17";"Waarheid, Eindtijd & Profetie";"Video boven: Gepensioneerd Kolonel Richard Kemp uit Engeland legt uit op Skynews dat hij nog nooit zo’n briljante militaire actie heeft uitgevoerd zien worden als die van Israël afgelopen donderdag. Israël verspreidde een gerucht van een grondinvasie via de media waarop Hamas precies zo reageerde als Israël had beoogd. Met als resultaat een absoluut militair succes en een enorme klap voor Hamas."
"2021-05-17T07:26:29";"Waarheid, Eindtijd & Profetie";"Foto boven; deze iconische foto pakt het in één greep."
"2021-05-17T07:43:15";"Waarheid, Eindtijd & Profetie";"list(""Dit mag nu zomaar op Twitter gezet zonder probleem. “de wereld heeft een hitler nodig”\n"", list(type = ""link"", text = ""https://www.foxnews.com/media/cnn-adeel-raja-says-world-today-needs-a-hitler""), """")"
"2021-05-17T08:02:28";"Waarheid, Eindtijd & Profetie";"list(""Amerika valt in en uitelkaar. Waar is Amerika van toen?\n"", list(type = ""link"", text = ""https://youtu.be/Zm4wQJEZlvI""))"
"2021-05-17T12:24:52";"Waarheid, Eindtijd & Profetie";"Cpl. Zoharya, Liaison to Platoon Commander in the Search and Rescue Brigade shares:

""Last night there were sirens and rockets falling everywhere. We were told to put on our gear and be ready in five minutes. We left our bomb shelters and went as fast as we could to a building that was hit in Petah Tikva.

The cars there were exploded and melting. We entered a half-collapsed building and saw tons of broken and shattered glass.

Our mission on the ground is to help as many civilians as possible. We went to every single door, to see that everyone managed to get out, and that if they needed help or medical assistance they got it.

I drafted five months ago. I’m 19 years old; I’m actually still in training. These past few days we’ve been on-call 24/7. You go to eat, and you eat in 10 minutes because you have no idea what’s going to happen.

I think people just don’t understand the situation we’re living in here. However, we are helping people and giving them a sense of safety, and that makes everything worth it"""
"2021-05-17T12:29:03";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto: als de sirene gaat beschermen IDF militairen met hun lichaam de kinderen die langs de weg dekking zoeken.

Dit terwijl Hamas strijders juist kinderen en vrouwen als schild gebruiken."
"2021-05-17T12:44:36";"Waarheid, Eindtijd & Profetie";"Foto’s boven: Gaza vannacht"
"2021-05-17T12:46:20";"Waarheid, Eindtijd & Profetie";"That’s the location where the senior Islamic Jihad commander was killed less than 2 hours ago!"
"2021-05-17T12:47:19";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto’s: de plek waar Israël vanochtend een Islamic Jihad leider naar zijn laatste bestemming stuurde."
"2021-05-17T12:48:24";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto: een auto met vluchtende terroristen denken te ontkomen.. Helaas.. voor hun"
"2021-05-17T12:50:38";"Waarheid, Eindtijd & Profetie";"Foto boven: pro-palestijnse demonstratie gisteren in Dearborn , Michigan in de VS.
Amerika is aan het veranderen...."
"2021-05-17T12:55:32";"Waarheid, Eindtijd & Profetie";"list(""(Graphic) News crew capture aftermath of assassination of Palestinian Islamic Jihad commander Hisam Abu Harbid. The IDF has released footage of the strike which took out the vehicle from above.\n\nSubscribe to RT "", list(type = ""link"", text = ""t.me/rtintl""))"
"2021-05-17T12:57:12";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: Toevallig vastgelegd door een camerateam. Net na de aanval op de eerder vermelde vluchtende terroristen. Je ziet wat er direct gebeurt na de aanslag."
"2021-05-17T13:41:10";"Waarheid, Eindtijd & Profetie";"Video boven: zojuist in Ashkelon"
"2021-05-17T13:50:16";"Waarheid, Eindtijd & Profetie";"list(""Three injured in Hamas rocket attack (reports)\n\nHamas launched another large-scale rocket attack on Israel this morning, with three citizens reportedly injured after strikes hit several locations in Ashdod.\n\nThe Magen David Adom ambulance service says those being treated at the site of a rocket strike in Ashdod include three people lightly hurt by broken glass and five people who suffered anxiety attacks.\n\nSubscribe to RT "", list(type = ""link"", text = ""t.me/rtintl""))"
"2021-05-17T13:51:22";"Waarheid, Eindtijd & Profetie";"Video boven: Ashkelon kreeg weer een paar treffers te verduren."
"2021-05-17T13:55:44";"Waarheid, Eindtijd & Profetie";"Bekijk bovenstaande video naar het voorbeeld in China hoe de “covidpas” straks werkt. QR code controles en gezichtsherkenningscontroles en Big Brother is watching you. Het systeem van het beest is er, de technologie is er, alleen het beest moet nog geopenbaard."
"2021-05-17T14:00:21";"Waarheid, Eindtijd & Profetie";"Bovenstaande beelden zijn opgedoken tav “de bestorming van het Capitool” dit geeft weer een ander licht op de zaak: Er is overleg tussen politie en de demonstranten. Ze spreken af dat ze mogen rondlopen , zolang ze zich gedragen en rustig blijven. De geverfde sjamaan is ook op deze beelden zichtbaar. 

Ging het allemaal zoals de media het ons voorspiegelde? Nee, blijkt dus nu!"
"2021-05-17T15:05:04";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: “ Onze grote vriend Tedros” voorzitter van de WHO maakt even een punt. Hij zegt tijdens de COVID 19 lockdown ging de kwaliteit van de lucht er flink op vooruit, alle niveaus CO2 daalden aanzienlijk. Ook zegt hij dat de factoren die de aarde ziek maken ook verantwoordelijk zijn voor het doden van mensen net als COVID-19. Hij eindigt met een interessante conclusie: Voor de klimaatcrisis bestaat géén vaccin... 

Dit betekent dat we in de nabije toekomst weer in lockdown worden gezet, niet vanwege COVID, maar door de klimaatcrisis.   Immers voordat het vaccin er was voor COVID moest de wereld in lockdown.

Nu er geen vaccin is voor de klimaatcrisis, moeten we dus eigenlijk in Lockdown.

Er zijn al een aantal mensen die dit al bijna een half jaar lang roepen , dat dit gaat gebeuren. Vriend Tedros , hint er nu ook op."
"2021-05-17T15:48:23";"Waarheid, Eindtijd & Profetie";"Video boven: favoriete eetplek van Hamas met uitzicht op de middellandse zee , is niet meer."
"2021-05-17T15:49:48";"Waarheid, Eindtijd & Profetie";"Video boven : Alweer een terroristen leider die dakloos is geworden."
"2021-05-17T15:50:52";"Waarheid, Eindtijd & Profetie";"Foto boven: de strijd in 1 plaatje goed weergegeven..."
"2021-05-17T15:53:09";"Waarheid, Eindtijd & Profetie";"Foto boven : Een Gaza zakenman/millionaire die Hamas financieel sponsort en zelfs een ingang van een Hamas tunnel herbergt, kan ook weer een nieuwe villa bouwen."
"2021-05-17T16:12:20";"Waarheid, Eindtijd & Profetie";"list(""Vanaf nu kunnen we de updates van pastor JD Farag met ondertiteling aanbieden.\n\nKlik op de link hier direct onder :\n\n"", list(type = ""link"", text = ""https://rumble.com/vgvzwn-jd-farag-a-matter-of-time-bible-prophecy-update-dutch-subtitle-9-5-2021.html""))"
"2021-05-17T17:16:12";"Waarheid, Eindtijd & Profetie";"Video boven: De ware haat tegen Israël"
"2021-05-17T20:26:41";"Waarheid, Eindtijd & Profetie";"Foto boven: de gedode Islamitische Jihad Commandant die probeerde te vluchten in de witte auto, die we eerder al posten."
"2021-05-17T20:34:43";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: Even een samenvatting van de afgelopen week."
"2021-05-17T20:52:47";"Waarheid, Eindtijd & Profetie";"Hamas houdt zijn eerste persconferentie na de Israëlische aanvallen <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>(Geluid aan)"
"2021-05-17T20:54:07";"Waarheid, Eindtijd & Profetie";"Video boven: Sinds vanochtend lanceerde Hamas 190 raketten op Israël."
"2021-05-17T22:11:52";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""https://www.rt.com/news/524036-erdogan-pope-gaza-israel/"")"
"2021-05-17T22:23:36";"Waarheid, Eindtijd & Profetie";"list(""Bovenstaande artikel: Opper dictator Erdogan van Turkije heeft even gebeld met de Paus. Hij roept onder andere op aan de Paus dat de wereld zich moet verenigen TEGEN Israël. Hmm waar heb ik dat eerder gelezen... \n\n‘Op die dag zal het gebeuren dat Ik Jeruzalem zal maken tot een steen die moeilijk te tillen is voor al de volken. Allen die hem optillen, zullen zichzelf zeker diepe sneden toebrengen, en al de volken van de aarde zullen zich tegen haar verzamelen.’\nZacharia 12:3 HSV\n"", list(
    type = ""link"", text = ""https://www.bible.com/1990/zec.12.3.hsv""), """")"
"2021-05-17T22:45:52";"Waarheid, Eindtijd & Profetie";"Breaking: Zojuist zijn er weer raketten afgevuurd vanuit Libanon."
"2021-05-17T23:12:12";"Waarheid, Eindtijd & Profetie";"Israël vuurt met Artillerie op Libanon nadat het noorden van Israël was beschoten met mortiervuur uit Libanon."
"2021-05-18T12:46:43";"Waarheid, Eindtijd & Profetie";"list(""Wekelijkse prophecy update van Pastor Brandon Holthaus. Deze Update geeft een kort verslag van de situatie in Gaza. Het hoofdthema gaat over Wokeness . Grote Amerikaanse bedrijven gaan 100% woke, waaronder Disney en Coca Cola. Ze verlagen de lat enorm en zorgen voor een complete inclusiviteit voor iedereen. Wokeness is de religie van de hoer van Babylon en moedigt het leven in zonde enorm aan. Onze kinderen krijgen op scholen nu al te maken met deze Woke agenda, we moeten hier echt voor uitkijken!!\n"", 
    list(type = ""link"", text = ""https://rumble.com/vh6cd5-the-wokest-place-on-earth-the-global-woke-corporate-fascism-prophecy-update.html""))"
"2021-05-18T12:55:23";"Waarheid, Eindtijd & Profetie";"Foto boven: vannacht werden weer 70 doelwitten in Gaza vernietigd."
"2021-05-18T12:58:52";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto: de Palestijnse misleiding werkt op volle toeren. Bovenstaand meisje werd als het zoveelste Palestijnse kindslachtoffer opgevoerd. In werkelijkheid is dit een kind wat in Moskou, Rusland woont wiens foto van social media was geplukt. De moeder van het kind werd geconfronteerd met het misbruik van deze foto en vertelde dat het kind in goede gezondheid verkeerd."
"2021-05-18T13:00:34";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto laat een beeld zien van de bombardementen en de nasleep."
"2021-05-18T13:03:39";"Waarheid, Eindtijd & Profetie";"Video boven : Al weer een terrorist dakloos."
"2021-05-18T13:04:31";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: Weer een dakloze terrorist. Terrorisme loont niet!"
"2021-05-18T13:06:36";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: Arabische man in Gaza , kijkt in dit gat en zegt in het Arabisch: Hmm dit is niet het riool... 

Nee, dit is het tunnel netwerk in Gaza , genaamd “Metro”."
"2021-05-18T13:08:40";"Waarheid, Eindtijd & Profetie";"Bovenstaande video: een arabier gewapend met een explosief kwam af op Israëlische soldaten en wilde deze laten ontploffen. Het gebeurde te vroeg en de ontploffing dode hem direct."
"2021-05-18T13:10:47";"Waarheid, Eindtijd & Profetie";"Bovenstaande foto: dit gebouw staat op het punt vernietigd te worden. Straks de foto van hoe het eruitziet daarna."
"2021-05-18T13:13:03";"Waarheid, Eindtijd & Profetie";"Video boven: Israël stuurde Gaza vanochtend weer vrachtwagens met hulpgoederen. Ze rijden hier door de Erez crossing."
"2021-05-18T13:14:15";"Waarheid, Eindtijd & Profetie";"Video: meer hulpgoederen op weg naar Gaza uit Israël."
"2021-05-18T13:14:47";"Waarheid, Eindtijd & Profetie";"list(list(type = ""bold"", text = ""Oops! AP Reporter Forgets To Remove Hamas Headband Before Going Live""), ""\n\nREAD: "", list(type = ""link"", text = ""https://j.mp/3w7RVN9""), ""\n\n"", list(type = ""mention"", text = ""@TheBabylonBee""), "" | "", list(type = ""text_link"", text = ""Download Our App"", href = ""http://onelink.to/duaby6""))"
"2021-05-18T13:16:51";"Waarheid, Eindtijd & Profetie";"Bovenstaand artikel: Het verslag van bovenstaande “Journalist” had blijkbaar wel heel veel haast. De man was vergeten zijn ‘Hamas hoofdband ‘ af te zetten. Oeps.. En zo wordt je dus beduveld op tv ."
"2021-05-18T13:18:48";"Waarheid, Eindtijd & Profetie";"Bericht komt net binnen dat Hamas de hulpkonvooien heeft beschoten met mortiervuur.. 

Uitgehongerde kinderen doen het toch beter in de PR oorlog van Hamas!"
"2021-05-18T13:22:53";"Waarheid, Eindtijd & Profetie";"Foto boven: het Jezus beeld in Rio de Janeiro besmeurd met “Vaccines Save”. 

Ze komen er snel genoeg achter dat “Vaccines Kill” een betere benaming was geweest."
"2021-05-18T13:30:06";"Waarheid, Eindtijd & Profetie";"Bovenstaande promotie video over de werking van Iron Dome."
"2021-05-18T13:44:21";"Waarheid, Eindtijd & Profetie";"list(type = ""link"", text = ""http://ch7.io/cbkZi"")"
"2021-05-18T13:45:47";"Waarheid, Eindtijd & Profetie";"Bovenstaande artikel: Zojuist is de Eshkelon regio getroffen door Raketten. Vele gewonden en 2 bevestigde doden.Het gaat hier om 2 buitenlandse arbeiders uit Thailand."
